Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""cicle.staging/Board/Comment/Comment-SelectInsert-Button""), 0)",,"User click ""Insert"" button",,2022-10-31 12:31:17,2022-10-31 12:31:17,0.614s,PASSED
"verifyElementNotVisible(findTestObject(""cicle.staging/Board/Comment/AssertionNotValidURL-Comment""), 0)",,"Showing alert ""Not Valid URL""",,2022-10-31 12:31:17,2022-10-31 12:31:47,30.159s,PASSED
,,,,,,,
Test Cases/Board/TC_Board_CS-12,,,,2022-10-31 12:31:47,2022-10-31 12:32:20,32.741s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 12:31:48,2022-10-31 12:32:08,20.018s,PASSED
"tap(findTestObject(""cicle.staging/Board/Board-Menu""), 0)",,,,2022-10-31 12:32:08,2022-10-31 12:32:08,0.217s,PASSED
"tap(findTestObject(""cicle.staging/Board/Card/userCardAccount""), 0)",,,,2022-10-31 12:32:08,2022-10-31 12:32:09,0.881s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddNewComment-Button""), 0)",,,,2022-10-31 12:32:09,2022-10-31 12:32:11,2.149s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddComment2-Field""), 0)",,,,2022-10-31 12:32:11,2022-10-31 12:32:11,0.131s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddAttachmentPopUPKeyboard-Button""), 0, STOP_ON_FAILURE)",,,,2022-10-31 12:32:11,2022-10-31 12:32:12,1.222s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddImageOnComment-Button""), 0)",,,,2022-10-31 12:32:12,2022-10-31 12:32:14,2.241s,PASSED
"checkElement(findTestObject(""cicle.staging/Board/Comment/AddImageByURL-Comment""), 0)",,,,2022-10-31 12:32:14,2022-10-31 12:32:16,1.117s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/InsertLinkHere-Image-Field""), 0)",,,,2022-10-31 12:32:16,2022-10-31 12:32:16,0.154s,PASSED
"setText(findTestObject(""cicle.staging/Board/Comment/InsertLinkHere-Image-Field""), findTestData(""Board/URL/URL"").getValue(1, 3), 0)",,,,2022-10-31 12:32:16,2022-10-31 12:32:16,0.768s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/Comment-SelectInsert-Button""), 0)",,,,2022-10-31 12:32:16,2022-10-31 12:32:19,2.359s,PASSED
delay(1),,,,2022-10-31 12:32:19,2022-10-31 12:32:20,1.044s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Board/Comment/AssertionNotValidURL-Comment""), 0)",,,,2022-10-31 12:32:20,2022-10-31 12:32:20,0.160s,PASSED
